Age,M,F
0-4,32707946,32033057
5-9,26356527,25841318
10-14,22117234,21731927
15-19,18512728,18207731
20-24,15180333,15040868
25-29,12541303,12673722
30-34,10833796,11063073
35-39,9514951,9694981
40-44,8101494,8328210
45-49,6732380,6984594
50-54,5523744,5844312
55-59,4394146,4759663
60-64,3420426,3842555
65-69,2418695,2819895
70-74,1534924,1890498
75-79,790016,1026196
80-84,304777,434470
85-89,80682,127238
90-94,11466,22507
95-99,870,2158
100+,43,137
