Age,M,F
0-4,94155354,91308565
5-9,81670431,79543565
10-14,70689844,69115970
15-19,61573469,60490984
20-24,53734761,53221311
25-29,46848620,46924128
30-34,40010329,40490553
35-39,32937644,33446553
40-44,26757106,27393929
45-49,21659210,22533703
50-54,17760316,18630004
55-59,14076255,15153263
60-64,10740155,11843148
65-69,7656145,8869410
70-74,5039832,6222436
75-79,2978469,3964015
80-84,1430104,2072902
85-89,460208,741223
90-94,90492,166632
95-99,11412,23373
100+,862,2115
