Age,M,F
0-4,84040440,81663803
5-9,71712548,70024503
10-14,62498057,61268775
15-19,55113536,54291882
20-24,48476737,48242411
25-29,41422995,41780032
30-34,34190297,34588174
35-39,27893808,28367559
40-44,22709689,23374771
45-49,18843904,19452941
50-54,15193858,16012706
55-59,11937086,12815582
60-64,9001544,10048219
65-69,6481760,7615037
70-74,4421430,5493637
75-79,2660111,3517644
80-84,1207119,1739601
85-89,368819,602240
90-94,70210,131654
95-99,8157,18568
100+,543,1643
