Age,M,F
0-4,25215433,24786479
5-9,19722230,19431086
10-14,16383068,16075008
15-19,13787247,13653848
20-24,11989095,11984003
25-29,10564964,10614611
30-34,9080790,9192974
35-39,7711755,7804033
40-44,6500999,6620586
45-49,5402009,5573337
50-54,4467506,4754802
55-59,3537381,3881687
60-64,2691825,3095502
65-69,1883083,2223582
70-74,1170741,1446566
75-79,608883,780804
80-84,229198,324541
85-89,56874,87945
90-94,8868,15155
95-99,759,1718
100+,46,150
