Age,M,F
0-4,43358291,42391734
5-9,34889612,34156566
10-14,29297042,28732721
15-19,24834244,24491347
20-24,20528918,20503740
25-29,16906298,16895564
30-34,13886353,13920418
35-39,11498663,11733034
40-44,9901387,10165886
45-49,8574497,8887643
50-54,7106768,7485637
55-59,5684781,6133734
60-64,4358835,4841520
65-69,3137727,3609757
70-74,2047731,2472594
75-79,1104501,1413128
80-84,448954,627861
85-89,116588,185198
90-94,17350,34049
95-99,1445,3798
100+,62,249
