Age,M,F
0-4,60112068,58645348
5-9,52347658,51230387
10-14,45887759,44996027
15-19,38729644,38174033
20-24,31910525,31884409
25-29,26203870,26680653
30-34,22062391,22374230
35-39,18322508,18651663
40-44,15006000,15279245
45-49,12078758,12532970
50-54,9693272,10349329
55-59,7973166,8693136
60-64,6513935,7200692
65-69,4777534,5491849
70-74,3172582,3796396
75-79,1788393,2234605
80-84,765692,1037395
85-89,214118,342348
90-94,34404,68866
95-99,3166,8344
100+,161,583
