Age,M,F
0-4,74343947,72356157
5-9,63539171,62147832
10-14,56127065,55086217
15-19,50176913,49459917
20-24,43210054,43098114
25-29,35743025,35933141
30-34,29159084,29575956
35-39,23805925,24424954
40-44,19890571,20335500
45-49,16251426,16860482
50-54,13019676,13665790
55-59,10137306,10979565
60-64,7736608,8723925
65-69,5785098,6810493
70-74,4044231,4957764
75-79,2288414,3011330
80-84,1021689,1466045
85-89,306262,491242
90-94,55487,105743
95-99,5834,14780
100+,341,1211
