Age,M,F
0-4,19440946,19129060
5-9,14906942,14824245
10-14,12977401,12918472
15-19,11642263,11518254
20-24,10141452,10091425
25-29,8666158,8668134
30-34,7405224,7428423
35-39,6272501,6301287
40-44,5355492,5452647
45-49,4432386,4603413
50-54,3622479,3917188
55-59,2862552,3164890
60-64,2171627,2492584
65-69,1546643,1826045
70-74,980657,1207621
75-79,498944,647763
80-84,211486,281081
85-89,60368,88030
90-94,11906,20885
95-99,1502,3282
100+,105,374
