Age,M,F
0-4,55524951,54182757
5-9,46880034,45885963
10-14,39766621,39003352
15-19,33260292,32785892
20-24,27433978,27462517
25-29,22902804,23054146
30-34,18931104,19241498
35-39,15614359,15844165
40-44,12732996,13030998
45-49,10375752,10845702
50-54,8704353,9255734
55-59,7295111,7877972
60-64,5713810,6338187
65-69,4161327,4783766
70-74,2726543,3256173
75-79,1510550,1900798
80-84,637641,884659
85-89,174507,277764
90-94,28131,53802
95-99,2346,6094
100+,114,421
