Age,M,F
0-4,22111019,21772526
5-9,17031475,16776073
10-14,14291909,14195967
15-19,12554384,12489262
20-24,11107298,11056207
25-29,9562333,9622858
30-34,8146204,8223679
35-39,6931638,7016656
40-44,5821391,5926667
45-49,4919909,5112872
50-54,4002111,4269222
55-59,3182741,3548254
60-64,2399802,2741725
65-69,1684054,2000881
70-74,1055060,1295634
75-79,543030,705557
80-84,203268,281993
85-89,55721,81205
90-94,9108,15869
95-99,940,2149
100+,67,199
