Age,M,F
0-4,10700071,10216461
5-9,10974522,10484960
10-14,11195333,10702572
15-19,11335572,10827042
20-24,11422967,10895404
25-29,11516759,10974189
30-34,11686069,11132691
35-39,11936628,11394109
40-44,11240118,10605434
45-49,11283688,10652520
50-54,10723940,10291278
55-59,9491682,9428579
60-64,8382745,8915293
65-69,8109943,8953287
70-74,6493925,7539226
75-79,4681377,5884296
80-84,2714453,3875119
85-89,1146382,1941538
90-94,322164,651452
95-99,48650,117088
100+,3527,11618
