Age,M,F
0-4,9017959,8587146
5-9,9269269,8825196
10-14,9515028,9059291
15-19,9751477,9268328
20-24,9963758,9445809
25-29,10191083,9646010
30-34,10431057,9871729
35-39,10652393,10092507
40-44,10791865,10246451
45-49,10836766,10324437
50-54,10799166,10350927
55-59,10672853,10336386
60-64,10458369,10301150
65-69,10070254,10199956
70-74,8598815,8942607
75-79,7327724,8051842
80-84,5270869,6348167
85-89,2901356,4010602
90-94,1161673,1986506
95-99,321993,690137
100+,39665,111484
