Age,M,F
0-4,9287865,8846963
5-9,9527276,9074209
10-14,9780321,9317060
15-19,10019198,9529948
20-24,10253130,9730713
25-29,10491627,9945056
30-34,10717305,10159111
35-39,10870885,10317228
40-44,10945602,10410488
45-49,10966278,10466153
50-54,10929970,10496748
55-59,10849144,10537164
60-64,10674763,10574668
65-69,9444207,9504288
70-74,8564868,8979841
75-79,6876580,7754035
80-84,4575838,5765010
85-89,2490991,3726259
90-94,1084220,1939564
95-99,249647,561368
100+,28799,85101
