Age,M,F
0-4,11811844,11297797
5-9,12034455,11513789
10-14,12379802,11856353
15-19,11753786,11104478
20-24,11904478,11192411
25-29,11515571,10907937
30-34,10539487,10170412
35-39,9848190,9910393
40-44,10443035,10471498
45-49,9691223,9625222
50-54,8873715,8786591
55-59,7594220,7679209
60-64,6011891,6322488
65-69,4515719,4837646
70-74,2898894,3136522
75-79,1509295,2015519
80-84,758042,1140985
85-89,280893,521602
90-94,61620,136352
95-99,9782,23954
100+,635,1905
