Age,M,F
0-4,9547057,9096880
5-9,9793522,9332564
10-14,10049659,9579527
15-19,10311936,9816420
20-24,10557761,10031837
25-29,10782285,10235082
30-34,10941156,10387132
35-39,11031621,10485663
40-44,11085525,10558527
45-49,11113840,10621424
50-54,11134752,10712501
55-59,11112547,10835586
60-64,10066473,9880011
65-69,9487783,9584595
70-74,8146900,8710689
75-79,6096808,7129301
80-84,4054677,5465007
85-89,2430823,3750487
90-94,890073,1645904
95-99,193540,454256
100+,20121,62543
