Age,M,F
0-4,8462916,8054076
5-9,8723784,8300128
10-14,8989878,8552287
15-19,9231827,8763601
20-24,9437988,8929826
25-29,9644242,9104377
30-34,9852917,9294247
35-39,10079808,9514728
40-44,10305787,9746329
45-49,10490703,9951952
50-54,10555413,10067736
55-59,10474960,10081577
60-64,10250931,10005150
65-69,9834783,9808462
70-74,9169669,9442730
75-79,8103421,8750937
80-84,5935240,6755852
85-89,3853483,4810788
90-94,1749392,2537809
95-99,469758,848409
100+,67054,166372
