Age,M,F
0-4,6049989,5932440
5-9,4450383,4660251
10-14,4189924,4462871
15-19,4073581,4242106
20-24,3619432,3713048
25-29,3135157,3093494
30-34,2560524,2436014
35-39,2160095,2087786
40-44,1993210,1919358
45-49,1686996,1657257
50-54,1282224,1321430
55-59,978560,1007375
60-64,795772,860073
65-69,616364,659328
70-74,407048,466343
75-79,229466,265042
80-84,93296,117786
85-89,16635,24858
90-94,2510,4632
95-99,222,494
100+,17,36
