Age,M,F
0-4,11614083,11108994
5-9,11760818,11253613
10-14,12006164,11487044
15-19,12325659,11789774
20-24,11657844,10995176
25-29,11798207,11079670
30-34,11413531,10804009
35-39,10432471,10069143
40-44,9717649,9794559
45-49,10241246,10311528
50-54,9396145,9417023
55-59,8440998,8512276
60-64,7015034,7318209
65-69,5310854,5864126
70-74,3717134,4280166
75-79,2125557,2538225
80-84,920344,1394964
85-89,348691,613016
90-94,86205,192858
95-99,11279,30296
100+,1008,2839
