Age,M,F
0-4,4860200,5100642
5-9,4280682,4563888
10-14,4128466,4307002
15-19,3706946,3797352
20-24,3243714,3189685
25-29,2658256,2522996
30-34,2251256,2167057
35-39,2089413,1994281
40-44,1784790,1727174
45-49,1380846,1393437
50-54,1084796,1086103
55-59,927585,966317
60-64,781399,795037
65-69,585285,628823
70-74,401494,427553
75-79,219983,249971
80-84,84060,93300
85-89,23606,28951
90-94,4041,5791
95-99,379,697
100+,17,49
