Age,M,F
0-4,11608001,11223489
5-9,10926273,10618931
10-14,10151395,9914975
15-19,9234364,9032959
20-24,8050272,7851702
25-29,6789575,6633427
30-34,5232231,5137962
35-39,3968348,4174388
40-44,3639353,3914829
45-49,3380643,3595636
50-54,2841190,3023720
55-59,2279692,2390102
60-64,1658484,1740682
65-69,1176453,1316699
70-74,833931,982679
75-79,467888,598744
80-84,187766,271402
85-89,44001,69494
90-94,6519,12534
95-99,507,1135
100+,21,56
