Age,M,F
0-4,27553906,26295261
5-9,26273052,25169788
10-14,24977700,23975938
15-19,23648676,22751934
20-24,21979674,21219038
25-29,20096948,19459801
30-34,18124805,17599197
35-39,16184537,15756954
40-44,14345397,14015323
45-49,12493522,12307665
50-54,10358156,10337068
55-59,8269380,8405098
60-64,6245025,6503294
65-69,4536720,4848368
70-74,3091518,3392562
75-79,1780611,2017249
80-84,739940,876629
85-89,190376,240980
90-94,25905,37033
95-99,1868,3229
100+,85,185
