Age,M,F
0-4,26771148,25543740
5-9,25254002,24183506
10-14,23900753,22932928
15-19,22328221,21471817
20-24,20468348,19747639
25-29,18493082,17887353
30-34,16544417,16040836
35-39,14722348,14305431
40-44,12911481,12607784
45-49,10830128,10672531
50-54,8811752,8804684
55-59,6876735,7008823
60-64,5287204,5512970
65-69,3970454,4235268
70-74,2712363,2963407
75-79,1489770,1685433
80-84,586747,694186
85-89,145325,184263
90-94,19962,28315
95-99,1386,2374
100+,62,133
