Age,M,F
0-4,4336606,4231388
5-9,3406668,3356265
10-14,2859825,2843294
15-19,2578610,2509579
20-24,2258226,2205947
25-29,1923330,1887572
30-34,1627135,1602018
35-39,1392543,1377454
40-44,1186784,1190261
45-49,985043,1016409
50-54,779565,839619
55-59,613204,688593
60-64,457098,536731
65-69,333096,401763
70-74,193366,243779
75-79,83345,111549
80-84,24300,34971
85-89,4175,6668
90-94,366,703
95-99,21,49
100+,1,1
