Age,M,F
0-4,25776781,24588605
5-9,24190738,23157784
10-14,22587327,21664026
15-19,20819259,20012305
20-24,18861187,18183699
25-29,16906244,16333393
30-34,15073070,14590185
35-39,13272739,12892165
40-44,11213299,10951789
45-49,9232267,9107609
50-54,7345688,7359062
55-59,5840857,5961251
60-64,4647793,4840191
65-69,3506759,3728477
70-74,2293718,2507004
75-79,1201344,1360772
80-84,459235,546078
85-89,115948,146389
90-94,15370,21676
95-99,1020,1746
100+,48,99
