Age,M,F
0-4,29670320,28332825
5-9,28946750,27760770
10-14,28224945,27133474
15-19,27379526,26386698
20-24,26275767,25427641
25-29,25070484,24361563
30-34,23642997,23065405
35-39,22153458,21700456
40-44,20399895,20075876
45-49,18404881,18239524
50-54,16221990,16246089
55-59,13929923,14162869
60-64,11560395,11993651
65-69,8996201,9586908
70-74,6156027,6779038
75-79,3525004,4051979
80-84,1517313,1844656
85-89,443208,581912
90-94,75019,111628
95-99,6567,11945
100+,327,763
