Age,M,F
0-4,5756643,5570702
5-9,4428792,4325992
10-14,3754860,3687033
15-19,3180200,3148058
20-24,2654983,2656081
25-29,2349170,2302669
30-34,2041093,2005329
35-39,1731368,1707476
40-44,1449448,1441403
45-49,1215576,1231859
50-54,1004379,1048941
55-59,793871,864143
60-64,578537,663804
65-69,396351,475617
70-74,235645,295667
75-79,117945,152880
80-84,37660,51582
85-89,6746,10052
90-94,597,1041
95-99,30,63
100+,1,2
