Age,M,F
0-4,3829828,3754803
5-9,2981716,2956714
10-14,2667980,2590255
15-19,2367558,2303894
20-24,2030369,1985279
25-29,1719364,1689618
30-34,1476002,1457014
35-39,1269958,1263055
40-44,1068293,1081939
45-49,862486,905159
50-54,700997,762437
55-59,553177,627108
60-64,442579,516152
65-69,298934,364290
70-74,165814,213696
75-79,70934,97862
80-84,20821,31365
85-89,3680,6206
90-94,339,726
95-99,18,40
100+,0,1
