Age,M,F
0-4,9469598,9113771
5-9,7889126,7623614
10-14,6942610,6717372
15-19,5920647,5754038
20-24,4820310,4715065
25-29,3861240,3818178
30-34,3234342,3208362
35-39,2706195,2697178
40-44,2231978,2261235
45-49,1951501,1945278
50-54,1634715,1659347
55-59,1287582,1354345
60-64,971092,1057148
65-69,689847,779440
70-74,430779,509101
75-79,213158,266146
80-84,73075,97792
85-89,15585,22647
90-94,1702,2864
95-99,111,216
100+,3,6
