Age,M,F
0-4,23458174,22370741
5-9,21394275,20469165
10-14,19481144,18669191
15-19,17622497,16921826
20-24,15791359,15199417
25-29,13962766,13476896
30-34,11869688,11497120
35-39,9887241,9617790
40-44,8023234,7861130
45-49,6587331,6520666
50-54,5536099,5545679
55-59,4591327,4668803
60-64,3532276,3677476
65-69,2455078,2626143
70-74,1508007,1669661
75-79,797672,912544
80-84,307713,366284
85-89,73108,92702
90-94,9606,13067
95-99,626,1008
100+,28,54
