Age,M,F
0-4,21981054,20960256
5-9,19799465,18936200
10-14,17894472,17139985
15-19,16144618,15493151
20-24,14320614,13794756
25-29,12203488,11790913
30-34,10186380,9880192
35-39,8302308,8095118
40-44,6870097,6736244
45-49,5846617,5777969
50-54,4950300,4944932
55-59,3949664,4025378
60-64,2921256,3056438
65-69,1996480,2159068
70-74,1273870,1415937
75-79,665786,765037
80-84,250084,300548
85-89,62065,75990
90-94,7694,10338
95-99,473,755
100+,21,41
