Age,M,F
0-4,7751380,7462993
5-9,6255601,6056333
10-14,5127584,4989583
15-19,4171822,4103229
20-24,3517416,3475384
25-29,2955827,2933414
30-34,2460435,2470529
35-39,2189039,2138029
40-44,1885646,1849244
45-49,1552450,1558035
50-54,1260740,1295396
55-59,1012676,1073897
60-64,773944,856388
65-69,538205,624215
70-74,319597,391468
75-79,155060,200275
80-84,52843,72425
85-89,11535,16812
90-94,1170,1966
95-99,62,124
100+,1,3
