Age,M,F
0-4,18831200,17950238
5-9,16752238,16007764
10-14,14951252,14327922
15-19,12888741,12403756
20-24,10826388,10468300
25-29,8868336,8609280
30-34,7386215,7191621
35-39,6364822,6200275
40-44,5504054,5367977
45-49,4545504,4484594
50-54,3567478,3586271
55-59,2700741,2797120
60-64,2051993,2183542
65-69,1453048,1590766
70-74,905167,1026451
75-79,490709,554294
80-84,185861,215239
85-89,41538,50529
90-94,4755,6345
95-99,293,459
100+,14,27
