Age,M,F
0-4,8558758,8240137
5-9,7150338,6906330
10-14,6074195,5891018
15-19,4997703,4873524
20-24,4023205,3969550
25-29,3375597,3342694
30-34,2831798,2815442
35-39,2351088,2366759
40-44,2078393,2042836
45-49,1770723,1761067
50-54,1433385,1468151
55-59,1132725,1195137
60-64,868442,950143
65-69,615068,702807
70-74,377197,452429
75-79,180780,230482
80-84,62761,85077
85-89,13144,19310
90-94,1497,2498
95-99,87,171
100+,2,5
