Age,M,F
0-4,4888589,4752910
5-9,3890697,3812100
10-14,3276400,3235740
15-19,2768138,2759266
20-24,2463690,2407516
25-29,2143330,2101621
30-34,1823028,1793701
35-39,1538247,1518636
40-44,1305751,1302040
45-49,1098842,1121618
50-54,894799,946246
55-59,686472,762244
60-64,511553,594296
65-69,348925,423443
70-74,220074,274486
75-79,100329,131365
80-84,29882,41755
85-89,5168,7905
90-94,448,814
95-99,24,51
100+,1,2
