Age,M,F
0-4,17377466,16561329
5-9,15287661,14625985
10-14,13159355,12633388
15-19,11151483,10758964
20-24,9170281,8898293
25-29,7660610,7448235
30-34,6613972,6430540
35-39,5745353,5578185
40-44,4785766,4672877
45-49,3807418,3771400
50-54,2947899,2995570
55-59,2330368,2426334
60-64,1764536,1892087
65-69,1232451,1369452
70-74,816324,900588
75-79,426433,480358
80-84,153999,179349
85-89,34068,41370
90-94,3939,5232
95-99,243,396
100+,12,18
