Age,M,F
0-4,14157089,13538352
5-9,11733373,11275042
10-14,9711843,9381525
15-19,8223904,7981644
20-24,7147433,6946532
25-29,6237798,6045949
30-34,5231603,5082622
35-39,4221230,4122554
40-44,3347288,3315756
45-49,2749047,2764512
50-54,2222041,2285243
55-59,1735015,1847580
60-64,1386515,1471330
65-69,999960,1083930
70-74,614154,685684
75-79,305338,349492
80-84,110282,129922
85-89,24350,30161
90-94,2751,3931
95-99,172,247
100+,5,4
