Age,M,F
0-4,10830653,10340072
5-9,10197708,9734137
10-14,9865588,9404975
15-19,10215320,9663746
20-24,11117729,10458995
25-29,12247283,11736317
30-34,12414238,12276347
35-39,11259591,11290379
40-44,9803427,10060626
45-49,7500016,7878841
50-54,6382275,6533318
55-59,5663871,6099686
60-64,5552969,6311565
65-69,5038338,6133811
70-74,3889115,5094426
75-79,2771929,4085316
80-84,1526451,2914031
85-89,744218,1648580
90-94,193995,639854
95-99,48287,185130
100+,6057,26041
