Age,M,F
0-4,9467156,8905469
5-9,9621160,9032783
10-14,10707344,9882126
15-19,12216584,11387333
20-24,12153243,11822477
25-29,11103189,11015593
30-34,9818535,9953964
35-39,7601583,7933384
40-44,6606369,6638454
45-49,6063600,6312573
50-54,6249593,6693520
55-59,6084489,6721381
60-64,5240220,5946157
65-69,4478966,5315410
70-74,3207054,4469671
75-79,2327561,3383422
80-84,1036891,2088262
85-89,549494,1222248
90-94,170497,435203
95-99,32019,97532
100+,3555,11069
