Age,M,F
0-4,10839260,10387833
5-9,9679648,9251298
10-14,7834295,7474771
15-19,6313580,6246246
20-24,5936228,6123840
25-29,6709331,6728121
30-34,6991908,7063499
35-39,6575002,6621348
40-44,6182391,6231304
45-49,5440765,5502698
50-54,5218533,5278528
55-59,4257163,4460730
60-64,3783583,3988061
65-69,3068340,3342627
70-74,2130795,2524943
75-79,1303615,1561757
80-84,683707,892273
85-89,238062,320073
90-94,71342,121770
95-99,13722,30737
100+,1580,5098
