Age,M,F
0-4,11243668,10776436
5-9,11810204,11308193
10-14,10983671,10504242
15-19,9700225,9391589
20-24,7620099,7659946
25-29,6564160,6468971
30-34,6503549,6299313
35-39,6821698,6832282
40-44,6945992,7049978
45-49,6342581,6488221
50-54,5824479,6010217
55-59,5176794,5602372
60-64,4296644,4807063
65-69,3289736,3946322
70-74,2525650,3211772
75-79,1697575,2271779
80-84,877062,1368887
85-89,339826,571711
90-94,94967,177093
95-99,14645,28625
100+,1719,4205
