Age,M,F
0-4,60131806,55400822
5-9,51659104,47811908
10-14,46102846,42849622
15-19,41258438,38225095
20-24,37314198,34239351
25-29,33237447,30164082
30-34,29379599,26452339
35-39,22140021,20690672
40-44,18854649,17766097
45-49,16819912,16228609
50-54,14354409,13749408
55-59,11869455,11005577
60-64,9104743,8477794
65-69,6483706,6235004
70-74,4166426,4184322
75-79,2400131,2470825
80-84,1039002,1107574
85-89,334391,452881
90-94,54165,105191
95-99,7903,25733
100+,740,4014
