Age,M,F
0-4,53667023,50216083
5-9,46662719,43499759
10-14,41615615,38664394
15-19,37720192,34812142
20-24,33652086,30738595
25-29,29812782,26968278
30-34,22571371,21121558
35-39,19384277,18204577
40-44,17527054,16749659
45-49,15273519,14406981
50-54,13041860,11822222
55-59,10541755,9515424
60-64,8073024,7462178
65-69,5689308,5471590
70-74,3735259,3688872
75-79,1999607,1967164
80-84,913924,1007371
85-89,245596,332493
90-94,46994,103416
95-99,4862,16887
100+,608,3759
