Age,M,F
0-4,63742989,58215640
5-9,58222330,53136475
10-14,51084031,47144323
15-19,45708609,42364282
20-24,40799118,37586629
25-29,36822747,33604689
30-34,32728429,29615845
35-39,28806823,25949197
40-44,21547395,20228440
45-49,18115499,17248459
50-54,15828218,15524103
55-59,13087498,12831997
60-64,10274973,9835857
65-69,7319942,7099086
70-74,4758103,4768232
75-79,2690493,2802539
80-84,1252306,1391200
85-89,382890,498072
90-94,74576,143373
95-99,9226,26194
100+,1184,5788
