Age,M,F
0-4,41150488,38905245
5-9,35168459,32599959
10-14,31102176,28555875
15-19,23677932,22561697
20-24,20580825,19731519
25-29,18999546,18479294
30-34,17094243,16245259
35-39,15304882,13787723
40-44,13286298,11718130
45-49,11339225,10022782
50-54,9320409,8400735
55-59,7590972,6941188
60-64,5513612,4976462
65-69,3969349,3769867
70-74,2178643,2099096
75-79,1256746,1386002
80-84,425326,515792
85-89,138351,228976
90-94,20903,62960
95-99,2271,12077
100+,253,1781
