Age,M,F
0-4,34525617,32555395
5-9,25090290,24108620
10-14,21909609,21047351
15-19,20518433,20015956
20-24,18652622,17939263
25-29,16888871,15552647
30-34,14935430,13521947
35-39,13118084,11872911
40-44,11252421,10278466
45-49,9712819,8866597
50-54,7672914,6838295
55-59,6258787,5847824
60-64,4144678,3851414
65-69,3130906,3195365
70-74,1579451,1620523
75-79,995838,1060632
80-84,417527,513405
85-89,114275,194200
90-94,18783,48423
95-99,3038,9071
100+,432,1476
