Age,M,F
0-4,27332300,26837780
5-9,22769900,22004700
10-14,21310000,20831586
15-19,19611100,18852415
20-24,17894600,16511007
25-29,15889000,14497087
30-34,14062700,12870515
35-39,12204501,11276947
40-44,10722900,9879052
45-49,8704200,7784465
50-54,7380800,6867602
55-59,5174899,4753131
60-64,4246599,4243296
65-69,2415699,2384866
70-74,1795800,1803179
75-79,989000,1059336
80-84,430699,510244
85-89,137800,188600
90-94,30201,49917
95-99,5400,11377
100+,0,0
