Age,M,F
0-4,247202,235534
5-9,249943,238347
10-14,248749,237512
15-19,251944,242487
20-24,261724,254617
25-29,274055,268397
30-34,287573,282333
35-39,300414,295059
40-44,309112,303609
45-49,310691,305552
50-54,300543,294748
55-59,285746,282130
60-64,279502,278211
65-69,283956,284263
70-74,289834,295452
75-79,278635,293584
80-84,247862,277700
85-89,171231,210089
90-94,96861,139797
95-99,33822,60160
100+,3922,9551
