Age,M,F
0-4,181527,173041
5-9,212901,201474
10-14,249831,238681
15-19,252993,243199
20-24,228454,230286
25-29,227978,233717
30-34,254808,248629
35-39,236349,229464
40-44,204079,200755
45-49,191108,193620
50-54,173740,187648
55-59,164459,180958
60-64,128776,144841
65-69,127395,157934
70-74,102121,143320
75-79,67836,110886
80-84,35169,68289
85-89,13342,30150
90-94,3368,8697
95-99,492,1382
100+,32,103
