Age,M,F
0-4,244274,232748
5-9,240030,228920
10-14,233822,223308
15-19,238955,230126
20-24,257498,250603
25-29,278740,272895
30-34,294782,289279
35-39,302020,296844
40-44,296275,290032
45-49,285345,280466
50-54,283198,279260
55-59,292888,288269
60-64,305745,303287
65-69,304196,307046
70-74,292709,304250
75-79,247254,263841
80-84,221292,250225
85-89,184903,228934
90-94,92123,134482
95-99,22607,40441
100+,2182,5609
