Age,M,F
0-4,229357,218554
5-9,227057,216575
10-14,229647,219319
15-19,243731,234672
20-24,264826,257612
25-29,280477,274763
30-34,282081,275796
35-39,276813,271880
40-44,279229,274799
45-49,293376,287215
50-54,311446,305605
55-59,316132,313005
60-64,312252,314714
65-69,274772,279337
70-74,269582,280446
75-79,281986,300577
80-84,229401,260415
85-89,138571,172697
90-94,56762,87581
95-99,15314,29648
100+,1397,3815
