Age,M,F
0-4,268227,255523
5-9,269367,256817
10-14,268525,256315
15-19,273778,263239
20-24,286320,277962
25-29,299319,292329
30-34,310272,303783
35-39,318914,312441
40-44,324890,318295
45-49,325234,318786
50-54,320221,314300
55-59,312317,307403
60-64,306167,302725
65-69,303521,302281
70-74,302017,304078
75-79,296019,303389
80-84,276392,293832
85-89,226238,259190
90-94,141667,190556
95-99,54447,93662
100+,8765,21580
