Age,M,F
0-4,223726,211578
5-9,256053,244112
10-14,254466,244663
15-19,233496,229963
20-24,228092,237881
25-29,261940,259911
30-34,250383,239885
35-39,216753,208593
40-44,201089,200118
45-49,182988,193632
50-54,175940,187773
55-59,141259,151596
60-64,146242,167860
65-69,124521,158265
70-74,92391,132067
75-79,57496,94404
80-84,29050,54099
85-89,11198,23026
90-94,2832,6317
95-99,360,931
100+,22,58
