Age,M,F
0-4,195694,187698
5-9,193851,184836
10-14,190181,181369
15-19,222106,210507
20-24,258404,253510
25-29,273625,269457
30-34,263354,255296
35-39,250787,245348
40-44,259152,251537
45-49,232501,228119
50-54,195092,195709
55-59,175650,183878
60-64,150535,174217
65-69,132241,164275
70-74,95683,126846
75-79,81393,126758
80-84,49750,95110
85-89,21273,50817
90-94,5414,16906
95-99,781,2908
100+,67,238
