Age,M,F
0-4,188304,179055
5-9,184656,176459
10-14,214562,202936
15-19,253001,241214
20-24,256802,251803
25-29,243353,242689
30-34,240466,239881
35-39,257627,250170
40-44,234875,229357
45-49,200702,199013
50-54,185493,190165
55-59,164800,182396
60-64,150566,173787
65-69,113523,137254
70-74,106259,145168
75-79,76584,122701
80-84,42558,82289
85-89,16494,39656
90-94,4176,11860
95-99,620,1942
100+,51,157
