Age,M,F
0-4,215799,205900
5-9,187300,181399
10-14,156300,151001
15-19,166001,167500
20-24,167300,181200
25-29,174700,183500
30-34,152300,156700
35-39,173400,181700
40-44,171700,184100
45-49,156900,173400
50-54,134599,155199
55-59,110599,131700
60-64,94101,113299
65-69,78001,96099
70-74,58000,76800
75-79,33000,46201
80-84,14414,22755
85-89,4471,8183
90-94,734,1587
95-99,65,171
100+,2,8
