Age,M,F
0-4,224677,213831
5-9,208568,199968
10-14,217845,208654
15-19,198850,196984
20-24,190390,194886
25-29,192132,193378
30-34,179639,188772
35-39,176554,188516
40-44,150865,157438
45-49,170492,179341
50-54,164488,179245
55-59,143096,164839
60-64,115615,142455
65-69,87323,114234
70-74,64105,88188
75-79,42973,61588
80-84,21951,35076
85-89,6852,12314
90-94,1280,2755
95-99,139,359
100+,7,21
