Age,M,F
0-4,249519,237739
5-9,250009,238415
10-14,251691,240309
15-19,261878,251929
20-24,276682,268840
25-29,287102,280783
30-34,291879,286393
35-39,295848,290629
40-44,302084,296779
45-49,309348,303954
50-54,313704,308576
55-59,311463,307543
60-64,297598,294311
65-69,278805,279428
70-74,267661,272901
75-79,264288,274803
80-84,252313,275176
85-89,202788,243522
90-94,117709,167465
95-99,35032,62058
100+,4793,11835
