Age,M,F
0-4,210462,201164
5-9,216835,207244
10-14,188702,182010
15-19,159416,162909
20-24,179417,189923
25-29,178809,186452
30-34,178248,184388
35-39,156486,161659
40-44,170965,180421
45-49,168873,181833
50-54,151997,169834
55-59,127318,149855
60-64,101218,124734
65-69,80710,102686
70-74,61557,80980
75-79,39215,56423
80-84,17827,27750
85-89,5380,9726
90-94,1012,2267
95-99,92,253
100+,4,15
