Age,M,F
0-4,259252,246996
5-9,256338,244432
10-14,254017,242524
15-19,261961,252007
20-24,279667,271658
25-29,297089,290252
30-34,306896,300652
35-39,308970,303069
40-44,306515,300927
45-49,305026,299685
50-54,307099,302036
55-59,310787,306412
60-64,311582,308742
65-69,305415,305584
70-74,287385,290279
75-79,263134,272642
80-84,238856,258695
85-89,201370,236626
90-94,129574,178660
95-99,46375,81010
100+,6418,15824
