Age,M,F
0-4,217439,206111
5-9,209824,199881
10-14,206316,194666
15-19,202446,192688
20-24,228868,228045
25-29,280679,284276
30-34,304709,298048
35-39,280255,268767
40-44,254629,249884
45-49,255894,250412
50-54,225053,223671
55-59,182985,187866
60-64,159616,175266
65-69,132304,164619
70-74,112714,153107
75-79,74648,112358
80-84,54256,101784
85-89,25478,60715
90-94,7259,22264
95-99,1061,4219
100+,85,354
