Age,M,F
0-4,2132772,2008923
5-9,2155704,2033066
10-14,2171783,2053396
15-19,2193525,2083429
20-24,2217698,2121115
25-29,2242372,2161421
30-34,2254629,2186711
35-39,2244907,2186905
40-44,2203051,2154529
45-49,2137071,2100140
50-54,2065402,2044027
55-59,1989523,1989674
60-64,1902450,1931411
65-69,1790729,1853130
70-74,1595063,1692638
75-79,1372344,1498351
80-84,1068682,1217572
85-89,802346,977693
90-94,495185,676056
95-99,173552,298223
100+,25638,60359
