Age,M,F
0-4,1155143,1102206
5-9,1116139,1063926
10-14,1064223,1016829
15-19,935729,900401
20-24,885402,844936
25-29,718782,676252
30-34,626570,589542
35-39,571181,537121
40-44,601217,558415
45-49,563683,541567
50-54,461430,460780
55-59,418572,421640
60-64,333171,351548
65-69,249230,274314
70-74,166080,223334
75-79,100141,158708
80-84,56207,94837
85-89,20660,41986
90-94,5092,12317
95-99,712,1979
100+,52,171
