Age,M,F
0-4,1170640,1112189
5-9,1207565,1152973
10-14,1152452,1100208
15-19,1127700,1080590
20-24,1034479,1002001
25-29,940026,925099
30-34,886150,863027
35-39,718068,689108
40-44,614876,588025
45-49,556480,527265
50-54,555949,530238
55-59,498894,502775
60-64,389787,422117
65-69,328213,374673
70-74,227178,284371
75-79,135387,198873
80-84,64953,127441
85-89,25443,64339
90-94,7046,19935
95-99,1083,3990
100+,94,384
