Age,M,F
0-4,1214098,1158024
5-9,1145428,1091482
10-14,1135395,1077446
15-19,1051099,1007934
20-24,944433,916025
25-29,885508,856170
30-34,730216,691144
35-39,632711,599733
40-44,576499,541821
45-49,582577,545958
50-54,536141,524054
55-59,430982,443338
60-64,378080,404992
65-69,286392,321425
70-74,194899,247446
75-79,111601,176560
80-84,58417,115413
85-89,22859,48841
90-94,5712,15520
95-99,848,2750
100+,67,236
